datetime,kwh,athome
2018-01-31 00:58:50.159452+00:00,0.18,2
2018-01-31 01:01:50.339944+00:00,0.12,2
2018-01-31 01:02:50.411141+00:00,0.18,2
2018-01-31 01:07:50.702524+00:00,0.12,2
2018-01-31 01:08:50.764563+00:00,0.18,2
2018-01-31 01:13:51.069535+00:00,0.12,2
2018-01-31 01:14:51.125808+00:00,0.18,2
2018-01-31 01:19:51.433614+00:00,0.12,2
2018-01-31 01:20:51.492341+00:00,0.18,2
2018-01-31 01:24:51.731268+00:00,0.12,2
2018-01-31 01:25:51.795213+00:00,0.18,2
2018-01-31 01:30:52.100241+00:00,0.12,2
2018-01-31 01:31:52.222003+00:00,0.18,2
2018-01-31 01:36:52.462604+00:00,0.12,2
2018-01-31 01:37:52.524795+00:00,0.18,2
2018-01-31 01:42:52.821319+00:00,0.12,2
2018-01-31 01:43:52.883467+00:00,0.18,2
2018-01-31 01:48:53.187761+00:00,0.12,2
2018-01-31 01:49:53.249059+00:00,0.18,2
2018-01-31 01:53:53.495569+00:00,0.12,2
2018-01-31 01:54:53.554038+00:00,0.18,2
2018-01-31 01:57:53.731432+00:00,0.12,2
2018-01-31 01:58:53.812760+00:00,0.18,2
2018-01-31 01:59:53.854943+00:00,0.3,2
2018-01-31 02:02:54.036420+00:00,0.24,1
2018-01-31 02:03:54.091999+00:00,0.3,1
2018-01-31 02:05:54.220571+00:00,0.24,1
2018-01-31 02:06:54.281938+00:00,0.3,1
2018-01-31 02:07:54.337084+00:00,0.24,1
2018-01-31 02:08:54.401272+00:00,0.3,1
2018-01-31 02:09:54.459821+00:00,0.24,2
2018-01-31 02:10:54.576996+00:00,0.3,2
2018-01-31 02:12:54.716042+00:00,0.24,2
2018-01-31 02:13:54.758260+00:00,0.3,2
2018-01-31 02:14:54.822707+00:00,0.24,2
2018-01-31 02:15:54.896922+00:00,0.3,2
2018-01-31 02:16:54.941159+00:00,0.24,2
2018-01-31 02:17:54.999673+00:00,0.3,2
2018-01-31 02:18:55.067116+00:00,0.24,2
2018-01-31 02:19:55.129699+00:00,0.3,2
2018-01-31 02:20:55.187635+00:00,0.24,2
2018-01-31 02:21:55.246963+00:00,0.3,2
2018-01-31 02:22:55.306178+00:00,0.24,2
2018-01-31 02:23:55.366373+00:00,0.3,2
2018-01-31 02:25:55.489780+00:00,0.24,2
2018-01-31 02:26:55.548684+00:00,0.3,2
2018-01-31 02:27:55.605776+00:00,0.24,2
2018-01-31 02:28:37.486973+00:00,0.0,2
2018-01-31 02:29:37.548316+00:00,0.3,2
2018-01-31 02:31:37.935170+00:00,0.24,2
2018-01-31 02:32:37.732257+00:00,0.3,2
2018-01-31 02:33:37.788158+00:00,0.24,2
2018-01-31 02:34:37.847465+00:00,0.3,2
2018-01-31 02:35:37.913975+00:00,0.24,2
2018-01-31 02:36:37.971656+00:00,0.3,2
2018-01-31 02:38:38.189669+00:00,0.24,2
2018-01-31 02:39:38.156467+00:00,0.3,2
2018-01-31 02:40:38.215441+00:00,0.24,2
2018-01-31 02:41:38.273086+00:00,0.3,2
2018-01-31 02:43:38.402840+00:00,0.24,2
2018-01-31 02:44:38.458243+00:00,0.3,2
2018-01-31 02:45:38.513615+00:00,0.24,2
2018-01-31 02:46:38.584128+00:00,0.3,2
2018-01-31 02:47:38.637819+00:00,0.18,2
2018-01-31 02:52:38.942383+00:00,0.12,2
2018-01-31 02:53:39.003269+00:00,0.18,2
2018-01-31 02:58:39.928312+00:00,0.12,2
2018-01-31 02:59:39.991718+00:00,0.18,2
2018-01-31 03:01:40.110807+00:00,0.12,2
2018-01-31 03:02:40.171707+00:00,0.18,2
2018-01-31 03:09:40.592585+00:00,0.12,2
2018-01-31 03:10:40.656909+00:00,0.18,2
2018-01-31 03:14:41.596564+00:00,0.12,1
2018-01-31 03:15:41.589916+00:00,0.18,1
2018-01-31 03:21:41.950333+00:00,0.12,1
2018-01-31 03:22:42.012374+00:00,0.18,1
2018-01-31 03:27:42.310025+00:00,0.12,1
2018-01-31 03:28:42.376036+00:00,0.18,1
2018-01-31 03:34:42.736955+00:00,0.12,2
2018-01-31 03:35:42.798125+00:00,0.18,2
2018-01-31 03:40:43.100755+00:00,0.12,2
2018-01-31 03:41:43.159733+00:00,0.18,2
2018-01-31 03:46:43.460795+00:00,0.12,2
2018-01-31 03:47:43.526524+00:00,0.18,2
2018-01-31 03:52:43.827008+00:00,0.12,2
2018-01-31 03:53:43.883163+00:00,0.18,2
2018-01-31 04:02:44.430237+00:00,0.12,2
2018-01-31 04:03:44.492631+00:00,0.18,2
2018-01-31 04:16:45.280095+00:00,0.36,1
2018-01-31 04:17:45.340260+00:00,0.3,1
2018-01-31 04:19:45.464590+00:00,0.24,1
2018-01-31 04:20:45.551036+00:00,0.3,1
2018-01-31 04:22:45.642273+00:00,0.24,1
2018-01-31 04:23:45.701785+00:00,0.3,1
2018-01-31 04:25:45.821485+00:00,0.24,1
2018-01-31 04:26:45.886473+00:00,0.3,1
2018-01-31 04:28:46.003781+00:00,0.24,1
2018-01-31 04:29:46.066880+00:00,0.3,2
2018-01-31 04:30:46.130632+00:00,0.24,2
2018-01-31 04:31:46.187687+00:00,0.3,2
2018-01-31 04:33:46.543512+00:00,0.24,2
2018-01-31 04:34:46.370203+00:00,0.3,2
2018-01-31 04:35:46.431375+00:00,0.24,2
2018-01-31 04:36:46.490177+00:00,0.3,2
2018-01-31 04:38:46.611209+00:00,0.24,2
2018-01-31 04:39:46.678758+00:00,0.3,2
2018-01-31 04:40:46.729064+00:00,0.24,2
2018-01-31 04:41:46.856001+00:00,0.3,2
2018-01-31 04:42:46.851890+00:00,0.24,2
2018-01-31 04:43:46.909341+00:00,0.3,2
2018-01-31 04:45:47.035732+00:00,0.24,2
2018-01-31 04:46:47.093938+00:00,0.3,2
2018-01-31 04:47:47.152446+00:00,0.24,2
2018-01-31 04:48:47.211708+00:00,0.3,2
2018-01-31 04:49:47.384072+00:00,0.24,2
2018-01-31 04:50:47.333084+00:00,0.3,2
2018-01-31 04:52:47.453743+00:00,0.24,2
2018-01-31 04:53:47.519647+00:00,0.3,2
2018-01-31 04:54:47.579113+00:00,0.24,2
2018-01-31 04:55:47.638534+00:00,0.3,2
2018-01-31 04:57:47.781534+00:00,0.24,2
2018-01-31 05:00:47.938362+00:00,0.3,2
2018-01-31 05:02:48.061434+00:00,0.24,2
2018-01-31 05:03:48.119731+00:00,0.18,2
2018-01-31 05:12:48.665720+00:00,0.12,2
2018-01-31 05:13:48.759760+00:00,0.18,2
2018-01-31 05:22:49.268791+00:00,0.12,2
2018-01-31 05:23:49.331550+00:00,0.18,2
2018-01-31 05:32:49.917246+00:00,0.12,2
2018-01-31 05:33:49.948498+00:00,0.18,2
2018-01-31 05:36:50.117664+00:00,0.24,2
2018-01-31 05:37:50.199282+00:00,0.3,2
2018-01-31 05:38:50.253361+00:00,0.24,2
2018-01-31 05:39:50.298785+00:00,0.3,2
2018-01-31 05:40:50.360145+00:00,0.24,2
2018-01-31 05:42:50.523698+00:00,0.3,2
2018-01-31 05:43:50.541779+00:00,0.24,2
2018-01-31 05:45:50.657276+00:00,0.3,2
2018-01-31 05:46:50.724712+00:00,0.24,2
2018-01-31 05:48:50.843801+00:00,0.3,2
2018-01-31 05:49:50.904573+00:00,0.24,2
2018-01-31 05:50:50.980962+00:00,0.3,2
2018-01-31 05:51:51.026177+00:00,0.24,2
2018-01-31 05:53:51.146578+00:00,0.3,2
2018-01-31 05:54:51.207156+00:00,0.24,2
2018-01-31 05:56:51.330506+00:00,0.3,2
2018-01-31 05:57:51.395835+00:00,0.24,2
2018-01-31 05:59:51.514106+00:00,0.3,2
2018-01-31 06:00:51.613837+00:00,0.24,2
2018-01-31 06:01:51.634519+00:00,0.3,2
2018-01-31 06:02:51.693031+00:00,0.24,2
2018-01-31 06:04:51.815248+00:00,0.3,2
2018-01-31 06:05:51.881203+00:00,0.24,1
2018-01-31 06:06:51.938431+00:00,0.3,1
2018-01-31 06:07:52.000209+00:00,0.24,1
2018-01-31 06:09:52.119783+00:00,0.3,2
2018-01-31 06:10:52.179097+00:00,0.24,2
2018-01-31 06:11:54.348094+00:00,0.3,2
2018-01-31 06:12:53.505006+00:00,0.24,2
2018-01-31 06:14:53.630522+00:00,0.3,2
2018-01-31 06:15:53.688610+00:00,0.24,2
2018-01-31 06:17:53.810122+00:00,0.3,2
2018-01-31 06:18:53.871127+00:00,0.24,2
2018-01-31 06:19:53.929539+00:00,0.36,2
2018-01-31 06:20:53.991903+00:00,0.24,2
2018-01-31 06:21:54.052965+00:00,0.6,2
2018-01-31 06:22:54.119422+00:00,3.81,2
2018-01-31 06:23:54.178701+00:00,3.84,2
2018-01-31 06:24:54.234997+00:00,2.43,2
2018-01-31 06:25:54.297855+00:00,0.36,2
2018-01-31 06:28:54.477406+00:00,0.57,2
2018-01-31 06:29:54.559335+00:00,0.48,2
2018-01-31 06:35:54.925415+00:00,0.54,2
2018-01-31 06:36:54.983174+00:00,0.6,2
2018-01-31 06:37:55.046732+00:00,0.54,2
2018-01-31 06:39:55.167172+00:00,0.6,2
2018-01-31 06:40:55.241794+00:00,0.54,2
2018-01-31 06:41:55.291382+00:00,0.63,2
2018-01-31 06:42:55.409191+00:00,0.54,1
2018-01-31 06:46:55.593670+00:00,0.48,2
2018-01-31 06:47:55.678386+00:00,0.57,2
2018-01-31 06:48:55.715979+00:00,0.54,2
2018-01-31 06:49:55.770305+00:00,0.51,2
2018-01-31 06:50:55.835817+00:00,0.54,2
2018-01-31 06:52:55.959624+00:00,0.48,2
2018-01-31 06:53:56.015914+00:00,0.54,2
2018-01-31 06:55:56.133933+00:00,0.48,2
2018-01-31 06:56:56.194826+00:00,0.54,2
2018-01-31 06:58:56.317569+00:00,0.48,2
2018-01-31 06:59:56.376967+00:00,0.54,2
2018-01-31 07:00:56.433191+00:00,0.51,2
2018-01-31 07:01:56.495137+00:00,0.54,2
2018-01-31 07:02:56.554946+00:00,0.48,2
2018-01-31 07:05:05.538767+00:00,0.06,2
2018-01-31 07:06:05.423559+00:00,0.51,2
2018-01-31 07:07:05.483300+00:00,0.48,2
2018-01-31 07:08:05.544153+00:00,0.54,2
2018-01-31 07:09:05.604947+00:00,0.51,2
2018-01-31 07:11:05.727720+00:00,0.48,2
2018-01-31 07:12:05.787025+00:00,0.54,2
2018-01-31 07:13:05.854157+00:00,0.48,2
2018-01-31 07:15:05.966615+00:00,0.54,2
2018-01-31 07:16:06.026284+00:00,0.48,2
2018-01-31 07:17:06.087545+00:00,0.54,2
2018-01-31 07:18:06.152214+00:00,0.48,1
2018-01-31 07:19:06.211159+00:00,0.54,1
2018-01-31 07:20:06.331899+00:00,0.48,1
2018-01-31 07:21:06.395552+00:00,0.42,1
2018-01-31 07:22:06.389942+00:00,0.36,1
2018-01-31 07:23:06.457119+00:00,0.42,1
2018-01-31 07:27:06.738252+00:00,0.36,1
2018-01-31 07:28:06.754633+00:00,0.42,1
2018-01-31 07:33:07.057441+00:00,0.39,1
2018-01-31 07:35:07.179044+00:00,0.42,1
2018-01-31 07:39:16.628022+00:00,0.09,1
2018-01-31 07:40:16.699693+00:00,0.36,1
2018-01-31 07:41:16.748926+00:00,0.42,1
2018-01-31 07:46:17.056232+00:00,0.36,1
2018-01-31 07:47:17.123136+00:00,0.42,1
2018-01-31 07:54:17.541341+00:00,0.39,1
2018-01-31 07:56:17.658241+00:00,0.42,1
2018-01-31 07:58:17.777718+00:00,0.36,1
2018-01-31 08:00:17.901076+00:00,0.42,1
2018-01-31 08:01:17.964099+00:00,0.36,1
2018-01-31 08:02:18.226802+00:00,0.33,1
2018-01-31 08:04:18.143508+00:00,0.36,1
2018-01-31 08:05:18.207572+00:00,0.18,1
2018-01-31 08:05:56.917712+00:00,0.33,1
2018-01-31 08:07:32.937974+00:00,0.36,1
2018-01-31 08:08:11.610973+00:00,0.3,1
2018-01-31 08:09:20.722559+00:00,0.33,1
2018-01-31 08:09:59.796015+00:00,0.3,1
2018-01-31 08:10:59.848687+00:00,9.06,1
2018-01-31 08:11:59.913275+00:00,8.43,1
2018-01-31 08:12:59.971620+00:00,0.24,1
2018-01-31 08:14:00.030289+00:00,0.18,1
2018-01-31 08:16:00.152899+00:00,0.3,1
2018-01-31 08:17:00.235016+00:00,2.22,1
2018-01-31 08:18:00.274584+00:00,0.63,1
2018-01-31 08:18:38.934786+00:00,0.09,1
2018-01-31 08:19:38.995438+00:00,0.81,1
2018-01-31 08:20:39.052559+00:00,0.54,1
2018-01-31 08:21:39.115933+00:00,0.51,1
2018-01-31 08:22:39.178064+00:00,0.3,1
2018-01-31 08:23:39.236426+00:00,1.08,1
2018-01-31 08:24:39.297376+00:00,0.78,1
2018-01-31 08:25:39.382027+00:00,0.24,1
2018-01-31 08:29:39.601943+00:00,0.3,1
2018-01-31 08:30:39.660977+00:00,0.36,1
2018-01-31 08:31:39.719589+00:00,0.3,1
2018-01-31 08:32:39.786936+00:00,0.36,1
2018-01-31 08:33:39.841818+00:00,0.24,1
2018-01-31 08:34:39.926387+00:00,0.3,1
2018-01-31 08:36:40.042266+00:00,0.24,1
2018-01-31 08:37:40.083854+00:00,0.3,1
2018-01-31 08:39:40.206177+00:00,0.24,1
2018-01-31 08:40:40.266393+00:00,0.3,1
2018-01-31 08:42:40.393139+00:00,0.24,1
2018-01-31 08:43:40.448206+00:00,0.3,1
2018-01-31 08:44:40.509632+00:00,0.24,1
2018-01-31 08:45:40.568865+00:00,0.3,1
2018-01-31 08:47:40.688455+00:00,0.24,1
2018-01-31 08:48:40.751850+00:00,0.3,1
2018-01-31 08:49:40.820512+00:00,0.24,1
2018-01-31 08:50:40.876511+00:00,0.3,1
2018-01-31 08:52:40.996692+00:00,0.24,1
2018-01-31 08:53:41.064778+00:00,0.3,0
2018-01-31 08:54:41.134702+00:00,0.24,0
2018-01-31 08:55:41.178845+00:00,0.3,0
2018-01-31 08:57:41.299228+00:00,0.24,0
2018-01-31 08:59:41.421744+00:00,0.3,0
2018-01-31 09:00:41.477745+00:00,0.24,0
2018-01-31 09:01:41.540146+00:00,0.3,0
2018-01-31 09:03:41.661953+00:00,0.24,0
2018-01-31 09:04:20.740728+00:00,0.0,0
2018-01-31 09:05:59.968370+00:00,0.3,0
2018-01-31 09:07:00.030396+00:00,0.24,0
2018-01-31 09:08:00.097091+00:00,0.3,0
2018-01-31 09:10:00.211335+00:00,0.24,0
2018-01-31 09:11:00.275915+00:00,0.3,0
2018-01-31 09:12:00.331573+00:00,0.24,0
2018-01-31 09:13:00.392548+00:00,0.18,0
2018-01-31 09:21:00.879699+00:00,0.12,0
2018-01-31 09:22:00.938811+00:00,0.18,0
2018-01-31 09:28:01.306230+00:00,0.12,0
2018-01-31 09:29:01.365622+00:00,0.18,0
2018-01-31 09:34:01.670654+00:00,0.12,0
2018-01-31 09:35:01.726225+00:00,0.18,0
2018-01-31 09:36:40.961603+00:00,0.0,0
2018-01-31 09:37:41.024116+00:00,0.18,0
2018-01-31 09:39:41.155721+00:00,0.12,0
2018-01-31 09:40:41.204958+00:00,0.18,0
2018-01-31 09:42:19.857037+00:00,0.0,0
2018-01-31 09:43:19.921508+00:00,0.18,0
2018-01-31 09:45:20.038059+00:00,0.12,0
2018-01-31 09:46:20.096873+00:00,0.18,0
2018-01-31 09:51:20.403071+00:00,0.12,0
2018-01-31 09:52:20.460052+00:00,0.18,0
2018-01-31 09:57:20.758926+00:00,0.12,0
2018-01-31 09:58:20.827697+00:00,0.18,0
2018-01-31 09:59:20.883012+00:00,0.12,0
2018-01-31 10:00:20.942039+00:00,0.18,0
2018-01-31 10:05:21.256227+00:00,0.12,0
2018-01-31 10:06:21.303439+00:00,0.18,0
2018-01-31 10:12:21.669476+00:00,0.12,0
2018-01-31 10:13:21.726532+00:00,0.18,0
2018-01-31 10:18:22.030307+00:00,0.12,0
2018-01-31 10:19:22.091915+00:00,0.18,0
2018-01-31 10:25:22.455371+00:00,0.12,0
2018-01-31 10:26:22.522381+00:00,0.18,0
2018-01-31 10:31:22.831849+00:00,0.12,0
2018-01-31 10:32:22.881740+00:00,0.18,0
2018-01-31 10:36:23.125705+00:00,0.3,0
2018-01-31 10:40:23.366884+00:00,0.24,0
2018-01-31 10:41:23.428600+00:00,0.3,0
2018-01-31 10:43:23.546911+00:00,0.24,0
2018-01-31 10:44:23.608925+00:00,0.3,0
2018-01-31 10:45:23.670255+00:00,0.24,0
2018-01-31 10:46:23.732906+00:00,0.3,0
2018-01-31 10:48:23.849906+00:00,0.24,0
2018-01-31 10:49:23.917842+00:00,0.3,0
2018-01-31 10:50:23.973765+00:00,0.24,0
2018-01-31 10:51:24.039975+00:00,0.3,0
2018-01-31 10:53:24.155439+00:00,0.24,0
2018-01-31 10:54:24.215525+00:00,0.3,0
2018-01-31 10:55:24.295514+00:00,0.24,0
2018-01-31 10:56:24.332576+00:00,0.3,0
2018-01-31 10:57:24.395816+00:00,0.24,0
2018-01-31 10:58:24.456218+00:00,0.3,0
2018-01-31 10:59:24.519789+00:00,0.24,0
2018-01-31 11:00:24.578320+00:00,0.3,0
2018-01-31 11:02:24.697775+00:00,0.24,0
2018-01-31 11:03:24.759448+00:00,0.3,0
2018-01-31 11:04:24.818216+00:00,0.24,0
2018-01-31 11:05:24.877732+00:00,0.3,0
2018-01-31 11:06:24.937773+00:00,0.24,0
2018-01-31 11:07:25.002818+00:00,0.3,0
2018-01-31 11:08:25.073758+00:00,0.24,0
2018-01-31 11:09:25.119052+00:00,0.3,0
2018-01-31 11:11:25.237524+00:00,0.24,0
2018-01-31 11:12:25.305662+00:00,0.3,0
2018-01-31 11:13:25.359091+00:00,0.24,0
2018-01-31 11:14:25.429876+00:00,0.3,0
2018-01-31 11:15:25.481336+00:00,0.24,0
2018-01-31 11:16:25.543462+00:00,0.3,0
2018-01-31 11:18:25.661149+00:00,0.24,0
2018-01-31 11:19:25.729608+00:00,0.3,0
2018-01-31 11:20:25.784456+00:00,0.24,0
2018-01-31 11:22:25.907676+00:00,0.18,0
2018-01-31 11:29:26.326901+00:00,0.12,0
2018-01-31 11:30:26.390896+00:00,0.18,0
2018-01-31 11:41:27.061750+00:00,0.15,0
2018-01-31 11:43:27.178989+00:00,0.18,0
2018-01-31 11:52:27.723506+00:00,0.12,0
2018-01-31 11:53:27.783309+00:00,0.18,0
2018-01-31 11:58:28.092901+00:00,0.12,0
2018-01-31 11:59:28.150179+00:00,0.18,0
2018-01-31 12:03:28.390555+00:00,0.12,0
2018-01-31 12:04:28.452894+00:00,0.18,0
2018-01-31 12:10:28.810131+00:00,0.12,0
2018-01-31 12:11:28.874295+00:00,0.18,0
2018-01-31 12:15:29.112369+00:00,0.12,0
2018-01-31 12:16:29.177790+00:00,0.18,0
2018-01-31 12:21:29.478541+00:00,0.12,0
2018-01-31 12:22:29.540758+00:00,0.18,0
2018-01-31 12:26:29.779067+00:00,0.12,0
2018-01-31 12:27:29.843912+00:00,0.18,0
2018-01-31 12:31:30.083069+00:00,0.12,0
2018-01-31 12:32:30.144472+00:00,0.18,0
2018-01-31 12:34:09.368843+00:00,0.0,0
2018-01-31 12:35:09.460370+00:00,0.18,0
2018-01-31 12:37:09.554227+00:00,0.12,0
2018-01-31 12:38:09.629131+00:00,0.18,0
2018-01-31 12:42:09.858763+00:00,0.12,0
2018-01-31 12:43:09.950784+00:00,0.18,0
2018-01-31 12:44:49.169362+00:00,0.0,0
2018-01-31 12:45:49.235144+00:00,0.18,0
2018-01-31 12:47:49.354393+00:00,0.12,0
2018-01-31 12:48:49.410668+00:00,0.24,0
2018-01-31 12:49:49.477905+00:00,0.36,0
2018-01-31 12:50:49.536747+00:00,0.27,0
2018-01-31 12:52:49.668883+00:00,0.3,0
2018-01-31 12:53:49.717604+00:00,0.24,0
2018-01-31 12:54:49.779422+00:00,0.3,0
2018-01-31 12:55:49.846009+00:00,0.24,0
2018-01-31 12:56:49.897632+00:00,0.3,0
2018-01-31 12:58:50.021774+00:00,0.24,0
2018-01-31 13:00:50.153752+00:00,0.3,0
2018-01-31 13:01:50.204945+00:00,0.24,0
2018-01-31 13:02:50.280667+00:00,0.3,0
2018-01-31 13:03:50.324710+00:00,0.24,0
2018-01-31 13:04:50.387943+00:00,0.3,0
2018-01-31 13:05:59.630326+00:00,0.0,0
2018-01-31 13:06:59.683603+00:00,0.3,0
2018-01-31 13:07:59.746316+00:00,0.24,0
2018-01-31 13:08:59.804173+00:00,0.3,0
2018-01-31 13:09:59.867505+00:00,0.24,0
2018-01-31 13:10:59.931525+00:00,0.3,0
2018-01-31 13:11:59.988593+00:00,0.24,0
2018-01-31 13:13:00.047707+00:00,0.3,0
2018-01-31 13:14:00.107935+00:00,0.24,0
2018-01-31 13:15:00.171849+00:00,0.3,0
2018-01-31 13:16:00.228461+00:00,0.24,0
2018-01-31 13:17:00.292998+00:00,0.3,0
2018-01-31 13:18:00.350722+00:00,0.24,0
2018-01-31 13:19:00.419158+00:00,0.3,0
2018-01-31 13:20:00.471817+00:00,0.24,0
2018-01-31 13:21:00.535232+00:00,0.3,0
2018-01-31 13:22:00.593741+00:00,0.24,0
2018-01-31 13:23:00.654716+00:00,0.3,0
2018-01-31 13:24:00.716909+00:00,0.24,0
2018-01-31 13:25:00.775870+00:00,0.3,0
2018-01-31 13:26:00.831467+00:00,0.24,0
2018-01-31 13:27:00.892931+00:00,0.3,0
2018-01-31 13:28:00.957016+00:00,0.24,0
2018-01-31 13:29:01.017738+00:00,0.3,0
2018-01-31 13:30:01.076827+00:00,0.24,0
2018-01-31 13:31:01.141560+00:00,0.3,0
2018-01-31 13:32:01.209287+00:00,0.24,0
2018-01-31 13:33:01.260271+00:00,0.3,0
2018-01-31 13:34:01.316234+00:00,0.24,0
2018-01-31 13:36:01.442030+00:00,0.18,0
2018-01-31 13:37:01.500505+00:00,0.12,0
2018-01-31 13:38:01.558670+00:00,0.18,0
2018-01-31 13:42:01.806697+00:00,0.12,0
2018-01-31 13:43:01.864243+00:00,0.18,0
2018-01-31 13:47:02.105675+00:00,0.12,0
2018-01-31 13:48:02.168293+00:00,0.18,0
2018-01-31 13:52:02.423964+00:00,0.12,0
2018-01-31 13:53:02.463989+00:00,0.18,0
2018-01-31 13:57:02.710690+00:00,0.12,0
2018-01-31 13:58:02.765396+00:00,0.18,0
2018-01-31 14:00:02.887672+00:00,0.12,0
2018-01-31 14:01:02.950468+00:00,0.18,0
2018-01-31 14:03:12.275716+00:00,0.0,0
2018-01-31 14:04:12.334487+00:00,0.18,0
2018-01-31 14:05:21.586952+00:00,0.0,0
2018-01-31 14:06:21.638232+00:00,0.18,0
2018-01-31 14:08:21.759210+00:00,0.12,0
2018-01-31 14:09:21.817115+00:00,0.18,0
2018-01-31 14:13:22.057872+00:00,0.12,0
2018-01-31 14:14:22.125065+00:00,0.18,0
2018-01-31 14:17:22.307978+00:00,0.12,0
2018-01-31 14:18:22.387448+00:00,0.18,0
2018-01-31 14:22:22.614592+00:00,0.12,0
2018-01-31 14:23:22.671120+00:00,0.18,0
2018-01-31 14:28:22.974577+00:00,0.12,0
2018-01-31 14:29:23.034279+00:00,0.18,0
2018-01-31 14:33:23.273675+00:00,0.12,0
2018-01-31 14:34:23.337620+00:00,0.18,0
2018-01-31 14:38:23.589337+00:00,0.12,0
2018-01-31 14:39:23.643349+00:00,0.18,0
2018-01-31 14:43:23.882981+00:00,0.12,0
2018-01-31 14:44:23.944192+00:00,0.18,0
2018-01-31 14:48:24.181280+00:00,0.12,0
2018-01-31 14:49:24.246964+00:00,0.18,0
2018-01-31 14:54:24.549916+00:00,0.12,0
2018-01-31 14:55:24.609679+00:00,0.18,0
2018-01-31 14:59:24.851386+00:00,0.12,0
2018-01-31 15:00:24.908600+00:00,0.18,0
2018-01-31 15:02:25.031672+00:00,0.12,0
2018-01-31 15:03:25.093503+00:00,0.24,0
2018-01-31 15:04:25.162686+00:00,0.3,0
2018-01-31 15:07:25.332372+00:00,0.24,0
2018-01-31 15:08:25.394681+00:00,0.3,0
2018-01-31 15:09:25.455945+00:00,0.24,0
2018-01-31 15:10:25.515301+00:00,0.3,0
2018-01-31 15:12:25.636273+00:00,0.24,0
2018-01-31 15:13:25.701572+00:00,0.3,0
2018-01-31 15:14:25.758764+00:00,0.24,0
2018-01-31 15:15:25.817434+00:00,0.3,0
2018-01-31 15:16:25.878824+00:00,0.24,0
2018-01-31 15:17:25.944210+00:00,0.3,0
2018-01-31 15:18:25.998351+00:00,0.24,0
2018-01-31 15:19:26.060678+00:00,0.3,0
2018-01-31 15:21:26.180270+00:00,0.24,0
2018-01-31 15:22:26.241311+00:00,0.3,0
2018-01-31 15:23:26.299269+00:00,0.24,0
2018-01-31 15:24:26.362069+00:00,0.3,0
2018-01-31 15:25:26.422481+00:00,0.24,0
2018-01-31 15:26:26.482261+00:00,0.3,0
2018-01-31 15:27:26.541674+00:00,0.24,0
2018-01-31 15:28:26.605824+00:00,0.3,0
2018-01-31 15:29:26.665665+00:00,0.24,0
2018-01-31 15:30:26.722278+00:00,0.3,0
2018-01-31 15:31:26.786203+00:00,0.24,0
2018-01-31 15:32:26.846743+00:00,0.3,0
2018-01-31 15:33:26.907603+00:00,0.24,0
2018-01-31 15:34:26.963105+00:00,0.3,0
2018-01-31 15:35:27.026711+00:00,0.24,0
2018-01-31 15:36:27.093823+00:00,0.3,0
2018-01-31 15:37:27.153511+00:00,0.24,0
2018-01-31 15:38:27.208895+00:00,0.3,0
2018-01-31 15:39:27.269903+00:00,0.24,0
2018-01-31 15:40:27.331896+00:00,0.3,0
2018-01-31 15:41:27.390387+00:00,0.24,0
2018-01-31 15:42:27.456141+00:00,0.3,0
2018-01-31 15:43:27.520297+00:00,0.24,0
2018-01-31 15:44:27.571438+00:00,0.3,0
2018-01-31 15:45:27.635285+00:00,0.27,0
2018-01-31 15:47:27.757345+00:00,0.3,0
2018-01-31 15:48:27.812712+00:00,0.24,0
2018-01-31 15:50:27.932751+00:00,0.18,0
2018-01-31 15:55:28.243011+00:00,0.12,0
2018-01-31 15:56:28.296580+00:00,0.18,0
2018-01-31 15:59:28.490834+00:00,0.12,0
2018-01-31 16:00:28.541351+00:00,0.18,0
2018-01-31 16:02:28.660998+00:00,0.12,0
2018-01-31 16:03:28.725140+00:00,0.18,0
2018-01-31 16:07:28.962570+00:00,0.12,0
2018-01-31 16:08:29.025024+00:00,0.18,0
2018-01-31 16:12:29.265637+00:00,0.12,0
2018-01-31 16:13:29.328355+00:00,0.18,0
2018-01-31 16:17:29.574095+00:00,0.12,0
2018-01-31 16:18:29.629903+00:00,0.18,0
2018-01-31 16:22:29.883046+00:00,0.12,0
2018-01-31 16:23:29.933319+00:00,0.18,0
2018-01-31 16:26:30.117082+00:00,0.12,0
2018-01-31 16:27:30.188284+00:00,0.18,0
2018-01-31 16:31:30.415138+00:00,0.12,0
2018-01-31 16:32:30.482745+00:00,0.18,0
2018-01-31 16:36:30.719043+00:00,0.12,0
2018-01-31 16:37:30.781932+00:00,0.18,0
2018-01-31 16:41:31.025435+00:00,0.12,0
2018-01-31 16:42:31.088184+00:00,0.18,0
2018-01-31 16:47:31.394191+00:00,0.24,0
2018-01-31 16:48:31.451123+00:00,0.3,0
2018-01-31 16:49:31.510201+00:00,0.24,0
2018-01-31 16:52:31.690867+00:00,0.3,0
2018-01-31 16:53:31.755276+00:00,0.24,0
2018-01-31 16:55:31.873885+00:00,0.3,0
2018-01-31 16:56:31.937241+00:00,0.24,0
2018-01-31 16:58:32.067983+00:00,0.3,0
2018-01-31 16:59:32.118734+00:00,0.24,0
2018-01-31 17:01:32.239867+00:00,0.27,0
2018-01-31 17:03:32.361047+00:00,0.24,0
2018-01-31 17:05:32.479500+00:00,0.3,0
2018-01-31 17:06:32.540519+00:00,0.24,0
